date,1. open,2. high,3. low,4. close,5. volume
2019-12-11 15:37:00,298.71,298.82,298.57,298.73,17562.0
2019-12-11 15:36:00,298.706,298.74,298.685,298.735,5125.0
2019-12-11 15:35:00,298.695,298.73,298.695,298.71,3596.0
2019-12-11 15:34:00,298.72,298.77,298.68,298.6959,7618.0
2019-12-11 15:33:00,298.79,298.81,298.705,298.72,5487.0
2019-12-11 15:32:00,298.82,298.86,298.76,298.82,5040.0
2019-12-11 15:31:00,298.65,298.86,298.61,298.86,13627.0
2019-12-11 15:30:00,298.67,298.7,298.655,298.68,1690.0
2019-12-11 15:29:00,298.64,298.746,298.598,298.6718,5906.0
2019-12-11 15:28:00,298.59,298.68,298.58,298.61,4999.0
2019-12-11 15:27:00,298.725,298.75,298.64,298.64,4382.0
2019-12-11 15:26:00,298.6996,298.74,298.61,298.74,7252.0
2019-12-11 15:25:00,298.6,298.7199,298.57,298.5879,3870.0
2019-12-11 15:24:00,298.6,298.7202,298.565,298.6,11074.0
2019-12-11 15:23:00,298.4428,298.59,298.44,298.53,5533.0
2019-12-11 15:22:00,298.58,298.71,298.4466,298.472,12725.0
2019-12-11 15:21:00,298.5175,298.57,298.4758,298.5676,3522.0
2019-12-11 15:20:00,298.3,298.6,298.3,298.51,7833.0
2019-12-11 15:19:00,298.28,298.29,298.21,298.27,11204.0
2019-12-11 15:18:00,298.24,298.32,298.21,298.27,6377.0
2019-12-11 15:17:00,298.27,298.36,298.22,298.25,11563.0
2019-12-11 15:16:00,298.45,298.47,298.25,298.28,9827.0
2019-12-11 15:15:00,298.351,298.53,298.35,298.36,7273.0
2019-12-11 15:14:00,298.49,298.54,298.29,298.32,6882.0
2019-12-11 15:13:00,298.46,298.6,298.43,298.45,8540.0
2019-12-11 15:12:00,298.6,298.66,298.4161,298.445,13297.0
2019-12-11 15:11:00,298.615,298.76,298.55,298.61,7556.0
2019-12-11 15:10:00,298.5,298.61,298.5,298.58,6225.0
2019-12-11 15:09:00,298.645,298.645,298.4067,298.4703,6264.0
2019-12-11 15:08:00,298.64,298.7299,298.6101,298.6101,4476.0
2019-12-11 15:07:00,298.48,298.67,298.48,298.64,7080.0
2019-12-11 15:06:00,298.38,298.4341,298.3459,298.43,8167.0
2019-12-11 15:05:00,298.5,298.53,298.4,298.4,5863.0
2019-12-11 15:04:00,298.45,298.5558,298.435,298.51,4733.0
2019-12-11 15:03:00,298.38,298.45,298.34,298.415,4552.0
2019-12-11 15:02:00,298.4016,298.47,298.395,298.3977,4680.0
2019-12-11 15:01:00,298.41,298.55,298.41,298.43,12330.0
2019-12-11 15:00:00,298.42,298.49,298.3799,298.3799,10474.0
2019-12-11 14:59:00,298.4016,298.5,298.4016,298.46,12554.0
2019-12-11 14:58:00,298.3695,298.47,298.36,298.41,14189.0
2019-12-11 14:57:00,298.3541,298.48,298.345,298.37,13043.0
2019-12-11 14:56:00,298.35,298.41,298.26,298.345,16492.0
2019-12-11 14:55:00,298.24,298.31,298.05,298.31,6946.0
2019-12-11 14:54:00,298.0144,298.39,298.0144,298.215,16447.0
2019-12-11 14:53:00,297.93,298.03,297.93,298.0,3264.0
2019-12-11 14:52:00,298.03,298.08,297.875,297.91,7166.0
2019-12-11 14:51:00,297.87,298.11,297.87,298.1,9540.0
2019-12-11 14:50:00,297.8,297.88,297.8,297.8654,4120.0
2019-12-11 14:49:00,297.8433,297.88,297.72,297.741,4865.0
2019-12-11 14:48:00,297.82,297.86,297.74,297.86,5047.0
2019-12-11 14:47:00,297.555,297.73,297.555,297.73,3813.0
2019-12-11 14:46:00,297.6,297.62,297.47,297.555,6048.0
2019-12-11 14:45:00,297.75,297.774,297.64,297.64,4802.0
2019-12-11 14:44:00,297.89,298.0,297.78,297.7994,10701.0
2019-12-11 14:43:00,297.73,297.85,297.66,297.8373,7991.0
2019-12-11 14:42:00,297.65,297.8,297.65,297.73,12263.0
2019-12-11 14:41:00,297.7299,297.7299,297.48,297.5894,4307.0
2019-12-11 14:40:00,297.77,297.77,297.66,297.6988,0.0
2019-12-11 14:39:00,297.53,297.725,297.48,297.725,8705.0
2019-12-11 14:38:00,297.397,297.57,297.32,297.5,13561.0
2019-12-11 14:37:00,297.4312,297.6595,297.3939,297.4158,8009.0
2019-12-11 14:36:00,297.49,297.53,297.3123,297.3123,3636.0
2019-12-11 14:35:00,297.4,297.4784,297.31,297.4784,5671.0
2019-12-11 14:34:00,297.66,297.7,297.3442,297.4512,8723.0
2019-12-11 14:33:00,297.66,297.75,297.65,297.71,6197.0
2019-12-11 14:32:00,297.5301,297.7,297.53,297.6823,10756.0
2019-12-11 14:31:00,297.37,297.58,297.37,297.58,4825.0
2019-12-11 14:30:00,297.41,297.435,297.36,297.36,2178.0
2019-12-11 14:29:00,297.4266,297.4633,297.41,297.41,3170.0
2019-12-11 14:28:00,297.4925,297.58,297.43,297.48,5423.0
2019-12-11 14:27:00,297.72,297.72,297.43,297.4625,6056.0
2019-12-11 14:26:00,297.85,297.85,297.79,297.79,1601.0
2019-12-11 14:25:00,297.83,297.9199,297.79,297.85,3432.0
2019-12-11 14:24:00,297.7384,297.93,297.65,297.83,10850.0
2019-12-11 14:23:00,297.71,297.78,297.71,297.73,1799.0
2019-12-11 14:22:00,297.61,297.86,297.61,297.785,6326.0
2019-12-11 14:21:00,297.71,297.8,297.6435,297.6544,1907.0
2019-12-11 14:20:00,297.77,297.85,297.7233,297.7233,4368.0
2019-12-11 14:19:00,297.7051,297.87,297.7,297.807,8267.0
2019-12-11 14:18:00,297.58,297.81,297.58,297.63,9214.0
2019-12-11 14:17:00,297.5284,297.61,297.5,297.5442,11141.0
2019-12-11 14:16:00,297.42,297.5,297.3,297.5,7789.0
2019-12-11 14:15:00,297.5584,297.64,297.4594,297.4594,3876.0
2019-12-11 14:14:00,297.57,297.57,297.551,297.57,1270.0
2019-12-11 14:13:00,297.58,297.6292,297.48,297.5611,6267.0
2019-12-11 14:12:00,297.63,297.68,297.5401,297.6249,5872.0
2019-12-11 14:11:00,297.62,297.72,297.57,297.6557,9158.0
2019-12-11 14:10:00,297.79,297.79,297.5501,297.645,7237.0
2019-12-11 14:09:00,298.0,298.0,297.79,297.8491,4381.0
2019-12-11 14:08:00,298.255,298.3,298.04,298.0985,3978.0
2019-12-11 14:07:00,298.0,298.23,297.97,298.23,5999.0
2019-12-11 14:06:00,298.2582,298.4,298.0,298.02,12382.0
2019-12-11 14:05:00,298.2781,298.349,298.24,298.277,7433.0
2019-12-11 14:04:00,298.045,298.32,298.03,298.2811,14004.0
2019-12-11 14:03:00,297.67,298.1,297.655,298.03,10667.0
2019-12-11 14:02:00,297.4878,297.69,297.47,297.6899,9092.0
2019-12-11 14:01:00,297.6,297.62,297.3576,297.52,6464.0
2019-12-11 14:00:00,297.653,297.74,297.65,297.72,3632.0
2019-12-11 13:59:00,297.68,297.74,297.64,297.64,2101.0
2019-12-11 13:58:00,297.63,297.77,297.605,297.66,7144.0
2019-12-11 13:57:00,297.76,297.76,297.6008,297.6008,7838.0
2019-12-11 13:56:00,297.79,297.85,297.75,297.775,2921.0
2019-12-11 13:55:00,297.8495,297.8495,297.67,297.76,6098.0
2019-12-11 13:54:00,297.7901,297.85,297.76,297.8,2662.0
2019-12-11 13:53:00,297.72,297.81,297.7,297.81,2763.0
2019-12-11 13:52:00,297.73,297.78,297.66,297.7,2140.0
2019-12-11 13:51:00,297.85,297.88,297.73,297.73,3994.0
2019-12-11 13:50:00,297.85,297.86,297.7808,297.85,1851.0
2019-12-11 13:49:00,297.86,297.93,297.82,297.86,3445.0
2019-12-11 13:48:00,297.85,297.9126,297.83,297.9126,1320.0
2019-12-11 13:47:00,297.74,297.81,297.74,297.77,2541.0
2019-12-11 13:46:00,297.76,297.84,297.711,297.7601,3036.0
2019-12-11 13:45:00,297.82,297.881,297.8,297.815,2438.0
2019-12-11 13:44:00,297.75,297.87,297.73,297.87,3942.0
2019-12-11 13:43:00,297.6598,297.7,297.63,297.63,7096.0
2019-12-11 13:42:00,297.62,297.7,297.53,297.65,8575.0
2019-12-11 13:41:00,297.46,297.67,297.3615,297.62,9327.0
2019-12-11 13:40:00,297.49,297.53,297.45,297.45,2244.0
2019-12-11 13:39:00,297.59,297.6367,297.53,297.53,2330.0
2019-12-11 13:38:00,297.62,297.66,297.5206,297.58,5657.0
2019-12-11 13:37:00,297.64,297.8,297.52,297.72,5608.0
2019-12-11 13:36:00,297.76,297.79,297.65,297.6501,3151.0
2019-12-11 13:35:00,297.7,297.8,297.7,297.75,10561.0
2019-12-11 13:34:00,297.73,297.78,297.69,297.69,5176.0
2019-12-11 13:33:00,297.92,297.98,297.72,297.74,5628.0
2019-12-11 13:32:00,297.9,297.93,297.8401,297.855,2648.0
2019-12-11 13:31:00,297.975,298.01,297.9301,297.99,5514.0
2019-12-11 13:30:00,297.94,298.0502,297.898,297.98,21092.0
2019-12-11 13:29:00,297.62,297.92,297.61,297.8889,7972.0
2019-12-11 13:28:00,297.6532,297.67,297.545,297.62,5173.0
2019-12-11 13:27:00,297.5,297.74,297.49,297.655,9132.0
2019-12-11 13:26:00,297.28,297.5,297.22,297.5,9591.0
2019-12-11 13:25:00,297.315,297.315,297.2541,297.2541,3255.0
2019-12-11 13:24:00,297.2999,297.305,297.24,297.275,4245.0
2019-12-11 13:23:00,297.13,297.3,297.13,297.27,10454.0
2019-12-11 13:22:00,297.16,297.16,297.12,297.13,626.0
2019-12-11 13:21:00,297.05,297.2,297.05,297.16,7087.0
2019-12-11 13:20:00,297.0594,297.0594,296.925,297.01,2083.0
2019-12-11 13:19:00,297.01,297.1328,296.9904,297.08,1680.0
2019-12-11 13:18:00,297.095,297.23,297.05,297.05,4604.0
2019-12-11 13:17:00,296.95,297.09,296.9499,297.08,2934.0
2019-12-11 13:16:00,296.87,296.9037,296.84,296.8736,6108.0
2019-12-11 13:15:00,296.86,296.87,296.79,296.86,5072.0
2019-12-11 13:14:00,296.876,296.89,296.83,296.87,2288.0
2019-12-11 13:13:00,296.87,296.9,296.84,296.855,4285.0
2019-12-11 13:12:00,296.8377,296.865,296.82,296.83,2436.0
2019-12-11 13:11:00,296.93,296.96,296.84,296.84,3140.0
2019-12-11 13:10:00,296.9743,296.9743,296.8301,296.833,2971.0
2019-12-11 13:09:00,297.1,297.105,296.9885,296.9885,4789.0
2019-12-11 13:08:00,297.285,297.285,297.0558,297.12,17964.0
2019-12-11 13:07:00,297.34,297.4,297.1802,297.245,7411.0
2019-12-11 13:06:00,297.42,297.46,297.375,297.4,3364.0
2019-12-11 13:05:00,297.475,297.5299,297.46,297.48,3775.0
2019-12-11 13:04:00,297.3401,297.48,297.3401,297.48,10475.0
2019-12-11 13:03:00,297.31,297.3799,297.3,297.3286,14973.0
2019-12-11 13:02:00,297.36,297.38,297.275,297.34,28991.0
2019-12-11 13:01:00,297.4,297.4499,297.2267,297.35,11391.0
2019-12-11 13:00:00,297.43,297.44,297.3,297.34,4607.0
2019-12-11 12:59:00,297.2,297.5589,297.2,297.49,7638.0
2019-12-11 12:58:00,296.93,297.175,296.8401,297.11,10917.0
2019-12-11 12:57:00,296.84,296.88,296.84,296.8695,1955.0
2019-12-11 12:56:00,296.85,296.91,296.7814,296.7814,1677.0
2019-12-11 12:55:00,296.82,296.95,296.8081,296.815,4195.0
2019-12-11 12:54:00,296.9153,296.94,296.8,296.81,2306.0
2019-12-11 12:53:00,297.07,297.07,296.79,296.8825,3244.0
2019-12-11 12:52:00,297.0,297.1,296.95,297.06,5780.0
2019-12-11 12:51:00,296.96,297.1,296.9013,296.994,5392.0
2019-12-11 12:50:00,296.86,297.0,296.86,297.0,5757.0
2019-12-11 12:49:00,296.905,296.915,296.7651,296.855,3596.0
2019-12-11 12:48:00,296.6352,297.0599,296.6352,296.923,12211.0
2019-12-11 12:47:00,296.275,296.66,296.2375,296.66,8030.0
2019-12-11 12:46:00,296.18,296.73,296.06,296.38,22794.0
2019-12-11 12:45:00,296.4,296.453,295.915,296.1733,34036.0
2019-12-11 12:44:00,296.855,296.9,296.42,296.45,32499.0
2019-12-11 12:43:00,296.97,297.0066,296.86,296.86,9925.0
2019-12-11 12:42:00,297.01,297.0649,296.92,296.93,4386.0
2019-12-11 12:41:00,297.11,297.13,297.0,297.02,5044.0
2019-12-11 12:40:00,297.1085,297.14,297.0,297.105,8740.0
2019-12-11 12:39:00,297.1,297.14,297.04,297.11,9582.0
2019-12-11 12:38:00,297.16,297.2599,297.03,297.085,6878.0
2019-12-11 12:37:00,297.38,297.42,297.14,297.146,10722.0
2019-12-11 12:36:00,297.334,297.41,297.3,297.4,2647.0
2019-12-11 12:35:00,297.45,297.45,297.3,297.3,5112.0
2019-12-11 12:34:00,297.51,297.52,297.47,297.5,4783.0
2019-12-11 12:33:00,297.707,297.72,297.585,297.585,8611.0
2019-12-11 12:32:00,297.6,297.73,297.57,297.65,6930.0
2019-12-11 12:31:00,297.6177,297.63,297.53,297.59,3650.0
2019-12-11 12:30:00,297.5948,297.66,297.5,297.61,3632.0
2019-12-11 12:29:00,297.6,297.63,297.5,297.58,6931.0
2019-12-11 12:28:00,297.6253,297.645,297.6,297.64,1596.0
2019-12-11 12:27:00,297.57,297.669,297.5641,297.65,2648.0
2019-12-11 12:26:00,297.61,297.65,297.53,297.53,3263.0
2019-12-11 12:25:00,297.6148,297.66,297.5,297.566,3249.0
2019-12-11 12:24:00,297.71,297.76,297.64,297.6535,7701.0
2019-12-11 12:23:00,297.71,297.74,297.62,297.6685,3526.0
2019-12-11 12:22:00,297.69,297.81,297.68,297.73,4029.0
2019-12-11 12:21:00,297.66,297.75,297.61,297.72,5496.0
2019-12-11 12:20:00,297.85,297.94,297.66,297.72,6792.0
2019-12-11 12:19:00,297.78,297.81,297.6401,297.7405,4536.0
2019-12-11 12:18:00,297.7796,297.81,297.75,297.78,1969.0
2019-12-11 12:17:00,297.82,297.84,297.68,297.79,4074.0
2019-12-11 12:16:00,297.62,297.79,297.56,297.79,6472.0
2019-12-11 12:15:00,297.6964,297.6964,297.55,297.62,5809.0
2019-12-11 12:14:00,297.74,297.83,297.62,297.69,8814.0
2019-12-11 12:13:00,297.37,297.8226,297.35,297.735,23213.0
2019-12-11 12:12:00,297.0777,297.35,297.07,297.3,5130.0
2019-12-11 12:11:00,297.3361,297.3645,297.0,297.06,7357.0
2019-12-11 12:10:00,297.0,297.35,296.9802,297.35,7555.0
2019-12-11 12:09:00,297.08,297.15,296.89,297.0,5215.0
2019-12-11 12:08:00,297.18,297.18,297.05,297.05,1208.0
2019-12-11 12:07:00,297.0283,297.195,296.918,297.16,7554.0
2019-12-11 12:06:00,297.01,297.1,297.0,297.0,4468.0
2019-12-11 12:05:00,297.035,297.155,297.0,297.022,7095.0
2019-12-11 12:04:00,297.0,297.13,297.0,297.11,3965.0
2019-12-11 12:03:00,297.185,297.185,297.0,297.0,10321.0
2019-12-11 12:02:00,297.17,297.27,297.09,297.1823,6212.0
2019-12-11 12:01:00,297.3604,297.3921,297.19,297.1928,7515.0
2019-12-11 12:00:00,297.33,297.44,297.29,297.35,4334.0
2019-12-11 11:59:00,297.3,297.46,297.24,297.37,11314.0
2019-12-11 11:58:00,297.145,297.24,296.97,297.2133,5602.0
2019-12-11 11:57:00,297.2278,297.543,297.0976,297.1646,23189.0
2019-12-11 11:56:00,297.28,297.44,297.12,297.12,7023.0
2019-12-11 11:55:00,297.25,297.3,297.1222,297.283,5031.0
2019-12-11 11:54:00,297.28,297.35,297.149,297.26,8273.0
2019-12-11 11:53:00,297.1102,297.35,297.09,297.2392,9430.0
2019-12-11 11:52:00,296.95,297.21,296.95,297.09,12597.0
2019-12-11 11:51:00,296.99,297.01,296.8,296.9541,6581.0
2019-12-11 11:50:00,296.92,297.0991,296.915,296.92,5587.0
2019-12-11 11:49:00,297.015,297.02,296.831,296.905,14393.0
2019-12-11 11:48:00,297.1678,297.2,297.02,297.12,8933.0
2019-12-11 11:47:00,297.09,297.23,297.01,297.16,10351.0
2019-12-11 11:46:00,297.09,297.18,297.0353,297.051,5957.0
2019-12-11 11:45:00,296.91,297.1344,296.91,297.12,6304.0
2019-12-11 11:44:00,296.9294,296.9856,296.79,296.865,7761.0
2019-12-11 11:43:00,296.595,297.18,296.595,296.89,18483.0
2019-12-11 11:42:00,296.63,296.7298,296.51,296.595,8655.0
2019-12-11 11:41:00,296.485,296.6599,296.4358,296.63,5510.0
2019-12-11 11:40:00,296.73,296.86,296.43,296.4496,10527.0
2019-12-11 11:39:00,296.52,296.685,296.5091,296.6768,4206.0
2019-12-11 11:38:00,296.39,296.56,296.3348,296.5,15458.0
2019-12-11 11:37:00,296.7053,296.7083,296.3425,296.3911,5091.0
2019-12-11 11:36:00,296.59,296.87,296.59,296.7,5519.0
2019-12-11 11:35:00,296.9,296.9,296.375,296.5795,13000.0
2019-12-11 11:34:00,296.45,296.94,296.45,296.94,19469.0
2019-12-11 11:33:00,296.6,296.6,296.32,296.32,12240.0
2019-12-11 11:32:00,296.34,296.63,296.2545,296.58,11931.0
2019-12-11 11:31:00,296.3611,296.7778,296.1672,296.251,19836.0
2019-12-11 11:30:00,296.2698,296.4199,296.2273,296.38,9048.0
2019-12-11 11:29:00,296.61,296.71,296.1231,296.21,26427.0
2019-12-11 11:28:00,296.55,296.92,296.55,296.6,18720.0
2019-12-11 11:27:00,296.8219,297.1044,296.3637,296.5519,38611.0
2019-12-11 11:26:00,296.825,296.886,296.56,296.7701,21840.0
2019-12-11 11:25:00,296.56,296.8907,296.34,296.86,34136.0
2019-12-11 11:24:00,295.99,296.63,295.85,296.58,43306.0
2019-12-11 11:23:00,296.27,296.51,295.59,295.8463,91649.0
2019-12-11 11:22:00,297.305,297.305,296.0,296.25,95924.0
2019-12-11 11:21:00,297.555,297.65,297.2,297.3,73312.0
2019-12-11 11:20:00,297.83,297.96,297.55,297.6,10599.0
2019-12-11 11:19:00,297.53,297.83,297.53,297.82,9136.0
2019-12-11 11:18:00,297.78,297.78,297.5001,297.6105,11947.0
2019-12-11 11:17:00,297.91,297.95,297.7567,297.83,4962.0
2019-12-11 11:16:00,297.77,297.95,297.77,297.92,4474.0
2019-12-11 11:15:00,297.94,298.03,297.6323,297.73,19629.0
2019-12-11 11:14:00,297.82,297.94,297.75,297.94,7732.0
2019-12-11 11:13:00,297.68,297.79,297.57,297.79,4199.0
2019-12-11 11:12:00,297.6183,297.72,297.495,297.72,4558.0
2019-12-11 11:11:00,297.72,297.72,297.64,297.65,4985.0
2019-12-11 11:10:00,297.75,297.84,297.74,297.74,3787.0
2019-12-11 11:09:00,297.74,297.9,297.7,297.751,6665.0
2019-12-11 11:08:00,298.19,298.19,297.56,297.7011,29002.0
2019-12-11 11:07:00,297.9449,298.27,297.9,298.26,23033.0
2019-12-11 11:06:00,297.64,298.0,297.42,298.0,30643.0
2019-12-11 11:05:00,297.3,297.74,297.3,297.655,21416.0
2019-12-11 11:04:00,297.54,297.59,297.25,297.33,9390.0
2019-12-11 11:03:00,297.9,297.9,297.45,297.5696,26596.0
2019-12-11 11:02:00,298.1925,298.256,297.825,297.9,14204.0
2019-12-11 11:01:00,298.07,298.33,298.07,298.19,13842.0
2019-12-11 11:00:00,297.92,298.05,297.87,298.03,12411.0
2019-12-11 10:59:00,297.895,298.0608,297.86,297.92,23003.0
2019-12-11 10:58:00,297.68,297.965,297.55,297.92,21826.0
2019-12-11 10:57:00,297.4899,297.68,297.4899,297.67,22289.0
2019-12-11 10:55:00,297.4546,297.64,297.4546,297.48,5067.0
2019-12-11 10:54:00,297.6,297.62,297.4,297.4954,9275.0
2019-12-11 10:53:00,297.57,297.77,297.541,297.61,9390.0
2019-12-11 10:52:00,297.88,297.91,297.5,297.5,6413.0
2019-12-11 10:51:00,297.94,298.0,297.8302,297.96,7189.0
2019-12-11 10:50:00,297.885,297.98,297.885,297.96,4599.0
2019-12-11 10:49:00,297.95,297.99,297.83,297.9399,7767.0
2019-12-11 10:48:00,298.2266,298.3564,297.9181,297.9181,14126.0
2019-12-11 10:47:00,298.44,298.5,298.11,298.23,17296.0
2019-12-11 10:46:00,297.98,298.44,297.7411,298.44,20085.0
2019-12-11 10:45:00,298.34,298.34,297.9,297.959,15173.0
2019-12-11 10:44:00,298.3696,298.8205,298.3,298.3496,31363.0
2019-12-11 10:43:00,298.5799,298.5799,298.27,298.42,7692.0
2019-12-11 10:42:00,298.5407,298.9875,298.4171,298.6287,32488.0
2019-12-11 10:41:00,298.37,298.76,298.37,298.64,20321.0
2019-12-11 10:40:00,298.7,298.73,298.2038,298.31,21905.0
2019-12-11 10:39:00,298.01,298.7,297.94,298.67,43806.0
2019-12-11 10:38:00,298.4,298.47,297.9849,298.06,15338.0
2019-12-11 10:37:00,298.1664,298.38,298.1101,298.29,22953.0
2019-12-11 10:36:00,297.889,298.19,297.75,298.1813,36646.0
2019-12-11 10:35:00,298.07,298.07,297.9,297.95,12479.0
2019-12-11 10:34:00,298.0607,298.23,298.0,298.105,7082.0
2019-12-11 10:33:00,298.0,298.12,297.92,298.0,15486.0
2019-12-11 10:32:00,298.1999,298.4299,298.08,298.08,15726.0
2019-12-11 10:31:00,298.09,298.39,298.09,298.1544,21327.0
2019-12-11 10:30:00,298.3939,298.42,298.03,298.1365,17101.0
2019-12-11 10:29:00,298.3201,298.5,298.22,298.45,32472.0
2019-12-11 10:28:00,298.12,298.38,298.0023,298.35,19966.0
2019-12-11 10:27:00,298.279,298.279,297.91,298.09,9685.0
2019-12-11 10:26:00,297.93,298.3,297.91,298.22,25172.0
2019-12-11 10:25:00,297.95,298.0689,297.91,297.96,10496.0
2019-12-11 10:24:00,297.7,298.039,297.7,297.96,16838.0
2019-12-11 10:23:00,297.68,297.735,297.57,297.6612,15209.0
2019-12-11 10:22:00,297.7712,297.97,297.68,297.73,18246.0
2019-12-11 10:21:00,297.72,297.82,297.65,297.75,5887.0
2019-12-11 10:20:00,297.7906,297.87,297.61,297.7592,34936.0
2019-12-11 10:19:00,297.8365,297.8898,297.6601,297.76,10030.0
2019-12-11 10:18:00,297.745,298.0,297.68,297.78,18322.0
2019-12-11 10:17:00,297.6,297.75,297.53,297.7196,6098.0
2019-12-11 10:16:00,297.404,297.73,297.35,297.545,26312.0
2019-12-11 10:15:00,297.011,297.38,297.0105,297.38,9476.0
2019-12-11 10:14:00,297.325,297.325,296.9384,297.0,23570.0
2019-12-11 10:13:00,297.12,297.35,297.06,297.315,8621.0
2019-12-11 10:12:00,297.3,297.3787,297.145,297.145,4024.0
2019-12-11 10:11:00,297.25,297.55,297.18,297.27,7580.0
2019-12-11 10:10:00,297.44,297.48,297.06,297.3229,7203.0
2019-12-11 10:09:00,297.58,297.6915,297.3974,297.465,6196.0
2019-12-11 10:08:00,297.5096,297.7895,297.4491,297.5096,13795.0
2019-12-11 10:07:00,297.64,297.6822,297.35,297.51,7372.0
2019-12-11 10:06:00,297.725,297.99,297.68,297.71,6071.0
2019-12-11 10:05:00,298.14,298.4494,297.7988,297.8111,39533.0
2019-12-11 10:04:00,297.99,298.29,297.95,298.1009,28621.0
2019-12-11 10:03:00,297.85,298.12,297.7913,297.9657,45323.0
2019-12-11 10:02:00,297.43,297.8999,297.3707,297.8606,33427.0
2019-12-11 10:01:00,296.76,297.4,296.75,297.4,40994.0
2019-12-11 10:00:00,296.64,296.9,296.55,296.88,62364.0
2019-12-11 09:59:00,296.7,296.98,296.54,296.7,30764.0
2019-12-11 09:58:00,296.8485,296.8485,296.6251,296.6251,39300.0
2019-12-11 09:57:00,297.14,297.14,296.8,296.8,1146.0
2019-12-11 09:56:00,297.05,297.21,297.05,297.21,10975.0
2019-12-11 09:55:00,297.22,297.22,296.935,297.06,25919.0
2019-12-11 09:54:00,297.3848,297.3848,297.19,297.19,18398.0
2019-12-11 09:53:00,297.49,297.49,297.4129,297.4129,15644.0
2019-12-11 09:52:00,297.68,297.68,297.39,297.39,24618.0
2019-12-11 09:51:00,297.41,297.635,297.41,297.635,18232.0
2019-12-11 09:50:00,297.6239,297.795,297.6239,297.745,35041.0
2019-12-11 09:49:00,296.827,297.6283,296.827,297.6283,43206.0
2019-12-11 09:48:00,296.634,296.91,296.634,296.91,10207.0
2019-12-11 09:47:00,296.98,296.98,296.74,296.74,14955.0
2019-12-11 09:46:00,297.08,297.08,296.85,296.85,14883.0
2019-12-11 09:45:00,297.01,297.2504,297.01,297.15,40176.0
2019-12-11 09:44:00,296.68,296.8544,296.68,296.8544,17597.0
2019-12-11 09:43:00,296.792,296.795,296.772,296.772,18004.0
2019-12-11 09:42:00,296.8155,296.8155,296.8155,296.8155,38072.0
2019-12-11 09:41:00,296.53,296.53,296.23,296.23,3845.0
2019-12-11 09:40:00,296.78,296.9465,296.78,296.9465,26206.0
2019-12-11 09:39:00,296.39,296.58,296.39,296.58,65931.0
2019-12-11 09:38:00,296.46,296.46,296.3821,296.3821,28610.0
2019-12-11 09:37:00,296.13,296.13,295.99,295.99,45260.0
2019-12-11 09:36:00,296.01,296.246,296.01,296.246,43894.0
2019-12-11 09:35:00,295.12,295.615,295.12,295.615,29144.0
2019-12-11 09:34:00,294.9093,294.9093,294.9093,294.9093,28505.0
2019-12-11 09:33:00,295.0858,295.6375,294.872,294.9798,20574.0
2019-12-11 09:32:00,295.51,295.595,295.0,295.1165,25923.0
2019-12-11 09:31:00,294.5,296.04,294.46,295.65,192779.0
2019-12-10 16:00:00,292.95,293.35,292.93,293.33,138486.0
2019-12-10 15:59:00,292.72,292.95,292.72,292.935,76629.0
2019-12-10 15:58:00,292.56,292.87,292.5,292.73,73453.0
2019-12-10 15:57:00,292.51,292.79,292.51,292.555,50583.0
2019-12-10 15:56:00,292.44,292.57,292.35,292.505,38679.0
2019-12-10 15:55:00,292.3057,292.7102,292.2498,292.3957,67694.0
2019-12-10 15:54:00,292.3,292.41,292.25,292.27,54311.0
2019-12-10 15:53:00,292.58,292.62,292.29,292.29,52407.0
2019-12-10 15:52:00,292.645,292.67,292.5,292.58,41474.0
2019-12-10 15:51:00,292.34,292.765,292.33,292.645,38115.0
2019-12-10 15:50:00,292.41,292.6,292.3,292.31,32046.0
2019-12-10 15:49:00,292.36,292.43,292.13,292.4001,36463.0
2019-12-10 15:48:00,292.4285,292.63,292.3601,292.385,31228.0
2019-12-10 15:47:00,292.83,292.85,292.39,292.435,51393.0
2019-12-10 15:46:00,293.0,293.05,292.801,292.82,37623.0
2019-12-10 15:45:00,293.07,293.189,292.98,292.99,22876.0
2019-12-10 15:44:00,293.11,293.12,292.9316,293.02,22882.0
2019-12-10 15:43:00,293.38,293.38,293.02,293.1,22959.0
2019-12-10 15:42:00,293.31,293.6,293.31,293.39,37525.0
2019-12-10 15:41:00,293.11,293.37,292.97,293.31,21043.0
2019-12-10 15:40:00,293.11,293.1455,292.95,293.1006,13804.0
2019-12-10 15:39:00,292.96,293.2,292.8553,293.1192,18926.0
2019-12-10 15:38:00,292.94,293.06,292.91,293.0,18513.0
2019-12-10 15:37:00,292.5825,293.03,292.5825,292.97,53035.0
2019-12-10 15:36:00,292.234,292.61,292.21,292.61,31976.0
2019-12-10 15:35:00,292.49,292.5,292.18,292.19,29981.0
2019-12-10 15:34:00,292.62,292.66,292.38,292.43,17380.0
2019-12-10 15:33:00,292.37,292.91,292.33,292.65,25111.0
2019-12-10 15:32:00,292.7778,292.79,292.37,292.3946,25164.0
2019-12-10 15:31:00,292.8,292.92,292.74,292.7563,18165.0
2019-12-10 15:30:00,292.93,292.96,292.75,292.78,20961.0
2019-12-10 15:29:00,292.9475,292.99,292.88,292.92,9706.0
2019-12-10 15:28:00,293.15,293.15,292.88,292.93,14747.0
2019-12-10 15:27:00,293.0,293.24,292.94,293.1628,27348.0
2019-12-10 15:26:00,293.09,293.16,293.01,293.01,12361.0
